repository,McCC,NL,NLE,NII,NOI,CD,CLOC,DLOC,TCD,TCLOC,LLOC,LOC,NOS,NUMPAR,TLLOC,TLOC,TNOS
compas-dev_compas,1.9545290508841573,0.0,0.0,0.0,0.2883435582822086,0.0,7.992782389029231,7.265968964272826,0.0,7.994225911223385,6.129916997473837,13.887405268856009,4.11295561169253,2.1003247924936845,6.151208949837604,13.911584265608084,4.130638758570913
horovod_horovod,2.8184568835098336,0.0,0.0,0.0,0.6036308623298033,0.0,1.5930408472012103,0.7771053958648513,0.0,1.6787695410993444,12.578416540595056,15.800302571860817,9.019162884518408,2.0292486132123044,13.410489157841656,16.793242561775088,9.586989409984872
mlc-ai_mlc-llm,2.5657015590200447,0.0,0.0,0.0,0.1915367483296214,0.0,2.0311804008908685,1.2583518930957684,0.0,2.0556792873051224,17.870824053452115,20.625835189309576,11.78173719376392,3.175946547884187,19.011135857461024,21.87750556792873,12.334075723830734
wenhao-gao_mol_opt,2.224719101123596,0.0,0.0,0.0,0.3874157303370786,0.0,3.25438202247191,1.957752808988764,0.0,3.4161797752808987,10.668314606741571,15.177977528089889,7.561348314606741,2.599550561797753,11.10741573033708,15.819775280898876,7.858426966292135
lllyasviel_Fooocus,2.5695142378559463,0.0,0.0,0.0,0.3249581239530988,0.0,1.6499162479061975,0.7294807370184254,0.0,1.6549413735343383,15.090452261306533,17.798157453936348,8.681742043551088,3.661641541038526,15.127303182579563,17.84170854271357,8.712730318257956
Mikubill_sd-webui-controlnet,2.6673433874709978,0.0,0.0,0.0,0.3471577726218097,0.0,3.5475638051044083,2.641241299303944,0.0,3.586136890951276,13.25522041763341,17.807134570765662,8.03683294663573,3.155742459396752,13.730278422273782,18.3677494199536,8.382830626450117
CMSgov_bluebutton-web-server,1.90080738177624,0.0,0.0,0.0,0.4117647058823529,0.0,2.6205305651672437,0.8373702422145328,0.0,2.6424452133794696,13.391003460207612,17.18800461361015,6.888119953863899,1.964244521337947,13.83275663206459,17.647058823529413,6.988465974625144
reflex-dev_reflex,2.22168284789644,0.0,0.0,0.0,0.2281553398058252,0.0,6.252427184466019,5.496763754045308,0.0,6.2799352750809065,8.101941747572816,14.846278317152104,3.894822006472492,1.843042071197411,8.210355987055015,14.988673139158577,3.9449838187702255
karlproject_karl,1.2446828533785057,0.0,0.0,0.0,0.5834744965179748,0.0,0.3786937699981178,0.1810653115000941,0.0,0.3805759457933371,8.566534914361002,9.383587427065688,6.153773762469415,1.5531714662149445,8.77639751552795,9.598155467720686,6.261434217955957
ultralytics_ultralytics,2.934331797235023,0.0,0.0,0.0,0.3640552995391705,0.0,5.278801843317972,3.1497695852534564,0.0,5.29147465437788,10.942396313364055,15.7926267281106,8.074884792626728,2.9700460829493087,10.988479262672811,15.847926267281109,8.111751152073733
spotDL_spotify-downloader,4.019230769230769,0.0,0.0,0.0,0.2403846153846154,0.0,9.817307692307692,7.576923076923077,0.0,9.817307692307692,18.365384615384617,32.31730769230769,9.942307692307692,2.519230769230769,18.365384615384617,32.31730769230769,9.942307692307692
networkx_networkx,1.6639147802929428,0.0,0.0,0.0,0.1861517976031957,0.0,2.3685752330226366,1.5912117177097205,0.0,2.387749667110519,11.180559254327564,14.01571238348868,7.063382157123835,1.2932090545938748,11.298535286284954,14.151264980026632,7.131025299600533
OpenBMB_ChatDev,2.1703125,0.0,0.0,0.0,0.3453125,0.0,1.3796875,1.015625,0.0,1.40625,8.0484375,9.6015625,5.5734375,1.84375,8.121875,9.7015625,5.628125
twitter_the-algorithm-ml,2.36,0.0,0.0,0.0,0.3333333333333333,0.0,2.3866666666666667,1.58,0.0,2.4,11.053333333333333,14.64,6.6066666666666665,2.4066666666666667,11.226666666666668,14.826666666666666,6.66
pyodide_pyodide,1.507936507936508,0.0,0.0,0.0,0.1547619047619047,0.0,3.742063492063492,3.361111111111111,0.0,3.746031746031746,5.313492063492063,9.325396825396826,2.8373015873015874,2.0793650793650795,5.587301587301587,9.59920634920635,3.0277777777777777
apollos_opencv-practice,2.138353765323993,0.0,0.0,0.0,0.3896672504378283,0.0,6.122591943957969,0.0,0.0,6.122591943957969,9.280210157618214,17.584938704028023,7.220665499124343,3.11646234676007,9.280210157618214,17.584938704028023,7.220665499124343
merenlab_anvio,5.738475581926061,0.0,0.0,0.0,0.419443176631675,0.0,6.4272021907804655,3.59926973984482,0.0,6.43222272934733,23.051574623459608,34.112733911455955,16.962117754450023,2.422638064810589,23.17571884984025,34.244180739388405,17.050205385668644
neuropsychology_NeuroKit,,,,,,,,,,,,,,,,,
jina-ai_jina,2.1251758087201127,0.0,0.0,0.0,0.1568213783403657,0.0,2.549226441631505,2.279184247538678,0.0,2.628691983122363,9.79676511954993,12.886075949367088,4.5358649789029535,3.112517580872012,10.573839662447256,13.760196905766524,4.954992967651196
borgbackup_borg,2.7891737891737893,0.0,0.0,0.0,0.4672364672364672,0.0,1.6666666666666667,0.4491927825261159,0.0,1.8043684710351375,13.640075973409306,15.598290598290598,8.183285849952517,2.592592592592593,14.721747388414055,16.824311490978157,8.952516619183285
jorisschellekens_borb,2.5064666321779616,0.0,0.0,0.0,0.2343507501293326,0.0,4.483186756337299,1.4024831867563372,0.0,4.511639937920331,17.672012415933782,22.33626487325401,8.983962752198655,2.065700982928091,17.740817382307295,22.43248836006208,9.03052250387998
flairNLP_flair,2.84902411021814,0.0,0.0,0.0,0.3920780711825488,0.0,2.82089552238806,1.5723306544202067,0.0,2.8243398392652126,13.686567164179104,18.723306544202067,7.646957520091848,2.737083811710677,13.72617680826636,18.766934557979333,7.663605051664753
pytorch_audio,1.6014279714405713,0.0,0.0,0.0,0.5073498530029399,0.0,2.653926921461571,2.1923561528769424,0.0,2.6598068038639227,11.126837463250736,14.506929861402773,6.058378832423352,2.7093658126837465,11.215455690886182,14.60184796304074,6.115497690046199
apache_tvm,2.3395061728395063,0.0,0.0,0.0,0.2945736434108527,0.0,2.9830605799598047,2.368073499856445,0.0,3.01923629055412,10.52354292276773,14.116279069767442,6.342807924203273,2.5983347688774043,10.982917025552684,14.625610106230262,6.599483204134367
PrefectHQ_prefect,1.4629967189208894,0.0,0.0,0.0,0.1461903025884068,0.0,1.2834487787094422,0.7203791469194313,0.0,1.338497994896099,12.515858549033904,15.003463361283266,4.756653299307327,2.496172074371126,13.521144732045206,16.11921254101349,5.1409041195771055
unifyai_ivy,1.5352611389790498,0.0,0.0,0.0,0.2000590144585423,0.0,16.0177043375627,15.83977574505754,0.0,16.02744172322219,11.2165830628504,27.27353201534376,2.4520507524343462,3.9454116258483327,11.295957509589847,27.362348775449984,2.497196813219239
Rapptz_discord.py,2.255125284738041,0.0,0.0,0.0,0.1649202733485193,0.0,4.91617312072893,4.428701594533029,0.0,4.920728929384966,7.650113895216401,13.30250569476082,4.441913439635536,2.222779043280182,7.804100227790433,13.480637813211844,4.522095671981777
smicallef_spiderfoot,3.215028901734104,0.0,0.0,0.0,0.2398843930635838,0.0,1.5557803468208091,0.9997109826589596,0.0,1.5632947976878613,12.820231213872832,16.936416184971097,10.132658959537572,1.4742774566473988,12.958959537572252,17.10751445086705,10.24306358381503
