McCC,NL,NLE,NII,NOI,CD,CLOC,DLOC,TCD,TCLOC,LLOC,LOC,NOS,NUMPAR,TLLOC,TLOC,TNOS
114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0
2.534804146074123,0.0,0.0,0.0,0.33784511024215763,0.0,2.8412947372473405,1.909937078035597,0.0,2.8670784654365007,11.813503483827516,15.627896036416008,6.85327965186919,2.4177917124027872,12.097431516846163,15.952245689701805,7.019408911632303
1.3847940481376853,0.0,0.0,0.0,0.1300455864096316,0.0,2.419225915575349,2.265637118387532,0.0,2.416870098851216,3.93518088792935,5.300500339477076,2.352957492444397,0.8851217184523974,4.001360087183125,5.330752418287125,2.3930967706050272
1.2446828533785055,0.0,0.0,0.0,0.019724162852324742,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,5.313492063492063,6.179646017699115,2.4520507524343462,1.2314814814814814,5.531858407079646,6.212389380530974,2.497196813219239
1.879796330867207,0.0,0.0,0.0,0.2420537745089901,0.0,1.383634403280543,0.5745173001892719,0.0,1.4103436085972851,9.354172932091291,12.376601346302419,5.302086269466084,1.9534075208318495,9.516953035509736,12.546944460275846,5.3973267966991925
2.3506602534969447,0.0,0.0,0.0,0.34433766592920356,0.0,2.1083204907567517,1.2673913190815056,0.0,2.143626239715765,11.013146480502314,15.114575175023202,6.51835626911315,2.21291290140692,11.261312088128257,15.595083471252789,6.850918257294088
2.8257079708774584,0.0,0.0,0.0,0.41871187887663397,0.0,3.4613885645638325,2.257477223873244,0.0,3.4833775632200563,13.357057699564061,17.70865793430838,8.062149413129521,2.708229701170805,13.687276741388638,17.897755466213745,8.220019235982235
15.025094696969697,0.0,0.0,0.0,0.8242218675179569,0.0,16.0177043375627,15.839775745057539,0.0,16.02744172322219,28.957282552753473,34.112733911455955,16.962117754450023,7.795918367346939,28.586206896551722,34.244180739388405,17.050205385668644
