Repository,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
saltstack/salt,0.03232482820749283,0.09316476434469223,0.0702066496014595,0.028184307739138603,0.025647361058253118,0.018161587417125702,0.004471728578209877,0.019234254956245422,0.0012197681935504079,6.131533882580698e-05,0.000943088554777205,0.0002133323869202286,5.113504812470637e-05,0.00022338090639095753,4.077874109498225e-06,0.0,2.204596057708841e-06,0.0,4.1258292782231365e-08
pytorch/audio,0.10193585604429245,0.009844491258263588,0.012507302686572075,0.024923505261540413,0.011928154155611992,0.02456170693039894,0.0015000667190179229,0.008128715252525197,0.003728145034983754,0.0012590134283527732,0.0061952839605510235,2.221782415290363e-05,0.000468806545294081,1.107911975850584e-05,1.6070584024419077e-05,4.490626452025026e-06,0.0,0.0,0.0
jina-ai/jina,0.08844411373138428,0.02237970381975174,0.015718549489974976,0.002566007664427161,0.025647361058253118,0.001678435131907463,0.011245046249415382,0.006714560557156801,0.0021155348513275385,0.001597574562765658,0.0011017726501449943,0.00020184752065688372,0.0008299984037876129,0.00012777367373928428,1.0670016308722552e-05,0.0001152536497102119,5.821245395054575e-06,0.0,0.0
powerline/powerline,0.09453383833169937,0.06835227700778179,0.09431800991296768,0.02499888464808464,0.021216854453086853,0.03659786283969879,0.020614316686987877,0.010553442873060703,0.0008355476311407983,0.002895008074119687,0.002031421991093939,0.0012688798014631095,5.469393727253191e-05,0.00013547728303819895,9.892639354802668e-05,1.9297624476166675e-06,5.492240597959608e-05,3.852174813800957e-06,0.0
XX-net/XX-Net,0.1360834389925003,0.09141437709331512,0.08988732099533081,0.017451636493206024,0.017238153144717216,0.018444005399942398,0.011245046249415382,0.006458377931267023,0.0011253328993916512,0.0018116063438355923,0.0001396511070197448,0.0012688798014631095,0.0008196501876227558,3.195622412022203e-05,3.662224116851576e-05,9.75544662651373e-06,5.49416762736636e-06,0.0,1.9445596421974187e-07
open-mmlab/mmdetection,0.11892642080783844,0.11866967380046844,0.06884301453828812,0.023016588762402534,0.03777357563376427,0.03281862288713455,0.004550933372229338,0.021382877603173256,0.0023934501223266125,0.009522940963506699,0.000999694224447012,0.0008495301008224487,1.3035734809818678e-05,3.123615533695556e-05,1.8145663034374593e-06,8.622359928267542e-07,7.260052825586172e-07,1.9396491524048542e-08,3.72746367105492e-09
HumanSignal/label-studio,0.09254915409431022,0.028816696256399155,0.021123874932527542,0.03839128853042463,0.00045946790487505496,0.04769463092088699,0.00279472884722054,0.002426072722300887,0.012212543748319149,0.00012200803030282259,0.00037652463652193546,0.0012688798014631095,2.0263296391931362e-05,4.8870551836444065e-05,2.770527316897642e-05,3.673700632589316e-08,0.0,6.367824880726403e-06,0.0
frappe/erpnext,0.08891439437866211,0.06835227700778179,0.05598627030849457,0.045414552092552185,0.0042383926920592785,0.019593060730795305,0.02241271734237671,0.00017563076107762754,0.0013687036698684096,5.827590939588845e-05,0.0032089226879179478,7.647033726243535e-07,3.3027974950528005e-06,0.0001934476969224513,1.0432398767079576e-06,1.4118295447635811e-05,2.0420566571033305e-08,2.6138838316036583e-10,0.0
PrefectHQ/prefect,0.09254915409431022,0.01881239004433155,0.06872860342264175,0.03519931063055992,0.014449982903897762,0.01676233671605587,0.011245046249415382,0.008128715252525197,0.0007723037269897759,0.0017898138612508774,0.0001411129633197561,0.0005059106042608619,0.000468806545294081,1.092073398467619e-05,8.071974731482059e-05,1.0637621016940102e-05,7.787916729284916e-07,0.0,0.0
