Repository,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
saltstack/salt,0.0034967614337801933,0.0004189309838693589,0.0037836421398405383,8.907872688723728e-05,3.992131314589642e-05,0.0004531620924686233,2.2160731532494538e-05,0.00031152975861914456,3.7300874282664154e-06,1.8008765891863732e-06,1.5842615539440885e-06,2.6158748369198292e-05,0.0,0.0,0.0,0.0,0.0,1.5992947164879576e-07,0.0
pytorch/audio,0.012695575132966042,0.00036635095602832735,0.0001405458606313914,3.799535988946445e-05,4.172674016444944e-05,0.0004531620924686233,1.7665408449829556e-05,8.184990292647853e-06,4.600517968356144e-06,5.811355094920145e-06,6.555802656293963e-07,6.555802656293963e-07,4.671369779885026e-08,9.957218026102055e-06,0.0,1.473606604135779e-06,1.8841739120034617e-06,0.0,0.0
jina-ai/jina,0.003574145957827568,0.0009556584991514683,0.0010895291343331337,0.0004442115605343133,0.0003435199905652553,0.00015902557061053813,0.00012438555131666362,0.00010567215213086456,2.4948030841187574e-05,3.573517405000806e-05,3.9733309677103534e-05,2.756293895345152e-07,0.0,0.0,2.9349306354317957e-06,0.0,0.0,0.0,0.0
powerline/powerline,0.0017105708830058575,0.0046373456716537476,0.0006947446381673217,0.00039921700954437256,0.000650023038356126,0.00015225225070025772,0.000109784712549299,4.276859181118198e-05,9.56275653152261e-06,3.573517405000806e-05,2.5346234906464815e-06,1.617868242728354e-05,5.0932037993334234e-05,0.0,2.9349306354317957e-06,0.0,1.5789290165219665e-06,0.0,0.0
XX-net/XX-Net,0.005801360588520765,0.0018040526192635298,0.017824843525886536,0.0016414419994132288,0.00015183626965153962,0.00011417222413001582,7.255044329212978e-05,3.638261841842905e-05,8.468930948966429e-05,2.1975900381221436e-05,4.239327608956955e-06,4.446304956218228e-06,8.765350685280282e-07,0.0,2.2519592675962485e-05,1.473606604135779e-06,0.0,0.0,1.9445596421974187e-07
open-mmlab/mmdetection,0.0883551612496376,0.03287127614021301,0.009457087144255638,0.004177585709840059,0.0010916618630290031,0.00010524598474148661,8.936757512856275e-05,2.8351101718726568e-05,1.4112555618339684e-05,1.4135065612208564e-05,4.198581791570177e-06,3.355334001753363e-06,1.0967762591462815e-06,3.5127027331327554e-07,1.4207779486241634e-07,6.83034571125063e-08,3.375474122435662e-08,1.595923215802486e-08,3.72746367105492e-09
HumanSignal/label-studio,0.002110375789925456,0.0005111049977131188,0.0005130622303113341,0.00022779304708819836,0.00020223474712111056,9.743613918544725e-05,7.845342042855918e-05,2.0040450181113556e-05,8.468930948966429e-05,6.373829819494858e-06,7.769566764181945e-06,1.814872689465119e-06,0.0,0.0,0.0,1.2502054232754745e-05,0.0,0.0,3.673700632589316e-08
frappe/erpnext,0.0002878748346120119,9.36793367145583e-05,1.2304498341109138e-05,5.490362582349917e-06,5.339997642295202e-06,1.0297568451278494e-06,8.776282101052857e-08,1.9865737499458191e-07,2.1369478631072525e-08,8.632541437236796e-08,2.0220722873887098e-08,6.504174976385002e-11,2.6138838316036583e-10,6.504174976385002e-11,0.0,0.0,5.909304157114548e-10,1.5992947164879576e-07,0.0
PrefectHQ/prefect,0.002015736885368824,0.006781504809623584,0.0006350629264488816,0.00022684360737912357,0.00015806866576895118,6.048607247066684e-05,0.00019494308025219562,2.7645975933410227e-05,8.468930948966429e-05,4.5416086322802585e-06,1.5042580798763083e-06,3.746885568034486e-06,0.0,3.572523326056398e-07,0.0,0.0,0.0,0.0,0.0
hpcaitech/ColossalAI,0.010987724177539349,0.00046507103252224624,0.00016114440222736448,7.11645552655682e-05,0.00020522384147625417,9.974691238312516e-06,4.8559428250882775e-05,3.873961304634577e-06,1.4824266827417887e-06,5.366575805965113e-07,2.791416875425057e-07,2.791416875425057e-07,5.765774359808573e-06,4.839130269829184e-06,0.0,1.473606604135779e-06,0.0,0.0,5.063851205022729e-08
pytorch/pytorch,0.0015863949665799737,0.006781504809623584,0.0002354112803004682,0.000156004200107418,8.833980973577127e-05,5.978912304271944e-05,3.852172812912613e-05,9.22917479329044e-06,7.631735570612364e-06,3.573517405000806e-05,1.191225692309672e-06,1.191225692309672e-06,0.0,0.0,0.0,0.0,1.8872854070650646e-06,1.5992947164879576e-07,1.2327990361882257e-07
mlc-ai/mlc-llm,0.006365885492414236,0.00010155751078855246,2.3644000975764357e-05,1.2312967555772047e-05,0.000650023038356126,0.000185396580491215,2.545578468016174e-07,4.342326676010089e-08,2.00185983345591e-08,6.095874027778336e-09,1.180059916805476e-05,1.4793185565409317e-09,3.694839989520915e-10,2.545578468016174e-07,0.0,0.0,6.095874027778336e-09,0.0,0.0
kivy/kivy,0.002793345833197236,0.006781504809623584,0.0001663345319684595,0.0016414419994132288,3.194059172528796e-05,0.0004531620924686233,2.7919721105718054e-05,3.0550796509487554e-05,1.0125754670298193e-05,1.803785153242643e-06,4.896687073596695e-07,4.896687073596695e-07,5.765774359808573e-06,1.0416953955427743e-05,0.0,3.6059186641068663e-06,0.0,0.0,0.0
Mikubill/sd-webui-controlnet,0.005804884247481823,0.0022920656483620405,0.0037836421398405383,3.803354047704488e-05,1.9012786651728675e-05,7.811324394424446e-06,4.975717729394091e-06,0.00010143637077314713,1.287219447476673e-06,3.573517405000806e-05,7.797850685165031e-07,1.7909277971739357e-07,7.645812729606405e-07,0.0,2.914541255449876e-06,0.0,5.285907604957174e-07,0.0,0.0
scrapy/scrapy,0.008002765476703644,0.0013273960212245584,0.000801685790065676,0.00025844943593256176,0.000650023038356126,0.0004531620924686233,0.00011833084863610566,5.044236604589969e-05,0.00010736723197624087,1.0715795724536292e-05,3.582687713787891e-05,7.288316737685818e-06,0.0,8.958867510955315e-06,0.0,0.0,0.0,0.0,0.0
openai/gym,0.010341743007302284,0.0011053805937990546,0.00040990670095197856,0.00024277974443975836,0.0002236186119262129,8.450544555671513e-05,3.5132583434460685e-05,2.2230356989894062e-05,1.5082206118677277e-05,7.720001121924724e-06,8.761192475503776e-06,4.6370201744139194e-05,1.9662011254695244e-06,0.0,0.0,0.0,0.0,0.0,3.4412102056791127e-09
pyecharts/pyecharts,0.0013195270439609885,0.00059006322408095,0.0037836421398405383,0.0003149131953250617,0.00026178747066296637,0.00013088509149383754,4.494913446251303e-05,0.00010143637077314713,7.389296570181614e-06,3.573517405000806e-05,1.2975144727533916e-06,1.898533099620181e-07,1.898533099620181e-07,0.0,0.0,1.473606604135779e-06,0.0,1.5992947164879576e-07,0.0
zhayujie/chatgpt-on-wechat,0.004480566363781691,0.002355506643652916,0.0010850378312170506,0.001077725668437779,4.625551446224563e-05,3.7685470033466117e-06,1.4413470125873573e-05,3.213448280803277e-07,1.6229843424753199e-07,9.715072519611567e-05,2.5624801835988364e-08,1.0545681661255912e-08,4.154350197183021e-09,0.0,1.9552524577193253e-07,0.0,5.168066863348031e-08,0.0,0.0
ddbourgin/numpy-ml,0.009590915404260159,0.0012337473453953862,0.009959964081645012,7.80436530476436e-05,2.1332984033506364e-05,8.543715011910535e-06,0.00019494308025219562,1.5196823142105131e-06,5.2980329456886466e-08,3.22207576175515e-08,1.8354537445475216e-08,1.4099546206125524e-06,0.0,4.684149956801775e-09,0.0,0.0,0.0,0.0,0.0
OpenBMB/ChatDev,0.004665996413677931,0.002323521999642253,0.000394391652662307,0.0005198146100156009,0.00010259765258524567,0.00022693831124342978,6.652308456978062e-06,1.8996582866748213e-06,1.8996582866748213e-06,3.573517405000806e-05,1.8387073907888407e-07,1.8387073907888407e-07,8.615394619937433e-08,0.0,0.0,0.0,4.484871567456139e-07,0.0,0.0
nvbn/thefuck,0.003973666578531265,0.006781504809623584,0.0008621049346402287,0.00030073331436142325,0.00011461004032753408,0.0004531620924686233,1.5504406292166095e-07,2.790842336253263e-05,5.143737880075605e-09,3.573517405000806e-05,0.0,1.617868242728354e-05,1.6665319435560377e-07,0.0,0.0,0.0,0.0,0.0,0.0
geekan/MetaGPT,0.10265130549669266,0.04571705311536789,0.017963213846087456,0.0073491171933710575,0.0029444643296301365,0.000831746612675488,0.0004771979874931276,0.0002867860603146255,0.00018031371291726828,8.69555733515881e-05,3.9091635699151084e-05,1.4168195775710046e-05,5.230812348600011e-06,2.473095264576841e-06,1.5981531760189682e-06,8.445622938779707e-07,4.40197595708014e-07,1.9676538443036407e-07,7.698090342955766e-08
