Repository,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
pypa/pipenv,32800,65569,0,98468,99410,0,91175,1159331,1830960,0,1550118,1950646,769777,1039858,0,1948667,2080510,0,2096895
python-telegram-bot/python-telegram-bot,98304,65572,0,1114156,1409064,843824,499936,0,0,648626,1435250,0,1571250,2089214,1832694,1048307,2094846,0,2097150
python/mypy,65568,163872,66608,205328,1671328,98659,70130,1148220,1278267,0,0,912501,0,1025527,1938943,1818611,2095098,2095102,0
pytorch/audio,34,32802,81968,49201,630818,231466,117810,1417276,234480,502070,0,649915,916920,1946875,0,1945595,1961979,2093051,2096895
pytorch/pytorch,65568,0,98400,0,115760,106547,376952,1157681,893304,1934395,499632,1962043,1029106,0,2079419,2091002,2077695,0,1966079
pytorch/vision,65538,589856,41120,630800,1122339,624802,1417762,1159284,648560,391072,1665718,0,891831,0,1027579,2093042,0,2096831,2097147
quantopian/zipline,65568,98336,65586,331824,361520,0,1417253,586352,0,366204,128190,0,2072304,1948855,1042171,0,2093046,0,2093055
ranger/ranger,48,66080,0,98896,99432,508448,108336,1164346,1696805,0,899320,758526,1948348,915710,2092222,0,2096827,2096126,2095103
Rapptz/discord.py,73728,0,98352,213280,99120,0,0,1286681,255904,0,1935734,1688565,1954494,0,0,1947583,0,2080766,0
RaRe-Technologies/gensim,34,196640,1074,107010,98736,758304,0,1904754,361907,901494,886975,904566,1686010,2074046,1046779,2091263,2092287,2093054,2097147
RasaHQ/rasa,98304,0,98832,0,577584,41712,722544,864496,385393,632252,1029360,0,2096178,1034999,1435135,2076659,1961982,0,2093055
recommenders-team/recommenders,65552,65569,65592,65714,78384,494624,761968,0,0,128944,1028662,1936115,1805302,2078326,1827711,2095603,2094071,2092799,2093055
reflex-dev/reflex,65538,67616,0,1065520,82098,564272,123192,0,772658,1509298,2073328,772795,1938419,1943287,2076410,1046263,1046519,2092991,2080767
Rparadise-Team/Koriki,48,33056,0,69808,622888,753692,237746,1026144,1281336,111862,759736,1943032,1030001,2077945,2077950,1551871,1048255,2091007,2097150
saltstack/salt,65552,557088,0,0,69748,0,627888,0,0,373180,510712,1939900,915314,0,917490,2090750,2080503,2095095,0
sanic-org/sanic,65552,622592,66720,114724,1671264,170034,0,360946,623602,0,2065842,1025658,899518,0,1832190,2094838,2093050,0,2095103
scrapy/scrapy,65552,32788,10288,0,336913,230304,889384,0,1410234,0,1025716,896444,0,1439547,900094,1943551,2074623,2097146,2095103
SiCKRAGE/SiCKRAGE,65568,73856,82464,589992,1122856,234032,1417520,625827,1427888,1025130,1806970,1043507,898042,0,0,1834235,1961919,2094847,2096895
smicallef/spiderfoot,65568,2096,106528,90160,74340,0,1410224,0,1402934,0,886079,0,2077365,780219,1308155,1830395,2095359,2096123,2097147
spotDL/spotify-downloader,65568,589856,66081,295216,623121,86448,74045,250096,105713,0,1420529,0,769395,1816895,1946111,0,2094075,2096511,2095103
spotify/luigi,65552,0,66596,590000,73968,98674,0,868661,891444,246770,503026,128499,1046714,0,0,1046207,2076667,0,2095103
Textualize/rich,48,270368,90128,1150992,67641,115221,0,124986,0,258417,1962408,0,1946362,1959670,0,2092019,2095807,2094847,0
tiangolo/fastapi,65568,98336,0,753696,197040,0,246945,1163953,0,634225,0,1034224,914677,914167,1556465,1026047,0,2094591,1966079
twitter/the-algorithm-ml,1114112,98308,589872,65650,65843,0,753834,103987,233789,1950514,0,767287,0,0,1959743,0,2080191,2095102,2093055
uds-se/debuggingbook,69632,1048624,0,102440,622896,49331,361018,757923,1126649,1667313,914737,894651,1943230,899059,897019,1966003,0,1048574,2097147
ultralytics/ultralytics,98304,0,69792,753696,360624,1098416,0,503846,623542,909500,0,1957042,0,1829370,0,2092286,2094846,2092799,2097143
unifyai/ivy,65568,69664,0,229412,0,1671217,1115826,369520,0,631871,1652859,638582,2076218,2094259,2074555,1949438,0,2078719,2097150
wenhao-gao/mol/opt,0,196640,0,1122352,103568,1130610,238372,758896,0,0,1281722,769265,1041270,1046201,1696767,2090998,0,2091007,2097150
XX-net/XX-Net,65568,1114144,0,332832,98838,99506,647265,599857,592699,633461,386615,915574,1029370,1827767,0,1962999,2078463,2080511,0
yt-dlp/yt-dlp,98304,557088,0,73763,0,1114294,121368,1278076,1549858,1748148,1946292,1029182,1567541,1943548,2074363,2091767,0,2097086,0
ytdl-org/youtube-dl,65568,0,32820,65716,581680,1640497,247864,0,897070,1935484,890356,1946104,0,1703162,1031929,1964671,2092539,2096891,2096895
zhayujie/chatgpt-on-wechat,65552,851968,32992,73784,368784,610864,108604,1818928,1015990,649906,125055,0,1043005,1029499,1831422,0,1964543,2093051,2096639
